"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"2047.769",73897.1876469843,23913.1189184731,123881.256375495,-2546.84874028756,150341.224034256
"2047.788",73906.6102215872,23901.4110281751,123911.809414999,-2569.74242302129,150382.962866196
"2047.808",73916.0327961901,23889.7120631089,123942.353529271,-2592.62245579096,150424.688048171
"2047.827",73925.4553707931,23878.0220119744,123972.888729612,-2615.48885587866,150466.399597465
"2047.846",73934.877945396,23866.3408634951,124003.415027297,-2638.34164053005,150508.097531322
"2047.865",73944.300519999,23854.6686064185,124033.932433579,-2661.18082695447,150549.781866952
"2047.885",73953.7230946019,23843.0052295157,124064.440959688,-2684.00643232504,150591.452621529
"2047.904",73963.1456692049,23831.3507215814,124094.940616828,-2706.81847377874,150633.109812188
"2047.923",73972.5682438078,23819.7050714339,124125.431416182,-2729.61696841657,150674.753456032
"2047.942",73981.9908184107,23808.0682679149,124155.913368907,-2752.4019333036,150716.383570125
"2047.962",73991.4133930137,23796.4402998897,124186.386486138,-2775.17338546911,150758.000171496
"2047.981",74000.8359676166,23784.8211562466,124216.850778987,-2797.93134190669,150799.60327714
"2048.000",74010.2585422195,23773.2108258975,124247.306258542,-2820.67581957435,150841.192904013
"2048.019",74019.6811168225,23761.6092977772,124277.752935868,-2843.40683539462,150882.76906904
"2048.038",74029.1036914254,23750.0165608439,124308.190822007,-2866.1244062546,150924.331789105
"2048.058",74038.5262660283,23738.4326040788,124338.619927978,-2888.82854900618,150965.881081063
"2048.077",74047.9488406313,23726.857416486,124369.040264777,-2911.51928046605,151007.416961729
"2048.096",74057.3714152342,23715.2909870926,124399.451843376,-2934.19661741577,151048.939447884
"2048.115",74066.7939898372,23703.7333049486,124429.854674726,-2956.86057660203,151090.448556276
"2048.135",74076.2165644401,23692.1843591267,124460.248769754,-2979.51117473662,151131.944303617
"2048.154",74085.639139043,23680.6441387224,124490.634139364,-3002.14842849653,151173.426706583
"2048.173",74095.061713646,23669.1126328538,124521.010794438,-3024.7723545241,151214.895781816
"2048.192",74104.4842882489,23657.5898306618,124551.378745836,-3047.38296942713,151256.351545925
"2048.212",74113.9068628519,23646.0757213096,124581.738004394,-3069.98028977893,151297.794015483
"2048.231",74123.3294374548,23634.5702939829,124612.088580927,-3092.56433211845,151339.223207028
"2048.250",74132.7520120577,23623.07353789,124642.430486225,-3115.13511295043,151380.639137066
"2048.269",74142.1745866607,23611.5854422612,124672.76373106,-3137.69264874535,151422.041822067
"2048.288",74151.5971612636,23600.1059963495,124703.088326178,-3160.23695593968,151463.431278467
"2048.308",74161.0197358665,23588.6351894297,124733.404282303,-3182.76805093593,151504.807522669
"2048.327",74170.4423104695,23577.1730107991,124763.71161014,-3205.28595010273,151546.170571042
"2048.346",74179.8648850724,23565.7194497768,124794.010320368,-3227.79066977494,151587.52043992
"2048.365",74189.2874596754,23554.274495704,124824.300423647,-3250.28222625374,151628.857145604
"2048.385",74198.7100342783,23542.8381379439,124854.581930613,-3272.76063580676,151670.180704363
"2048.404",74208.1326088812,23531.4103658816,124884.854851881,-3295.2259146681,151711.491132431
"2048.423",74217.5551834842,23519.991168924,124915.119198044,-3317.67807903851,151752.788446007
"2048.442",74226.9777580871,23508.5805364998,124945.374979674,-3340.11714508547,151794.07266126
"2048.462",74236.4003326901,23497.1784580593,124975.622207321,-3362.54312894325,151835.343794323
"2048.481",74245.822907293,23485.7849230745,125005.860891511,-3384.95604671301,151876.601861299
"2048.500",74255.2454818959,23474.3999210391,125036.091042753,-3407.35591446293,151917.846878255
"2048.519",74264.6680564989,23463.0234414681,125066.31267153,-3429.74274822825,151959.078861226
"2048.538",74274.0906311018,23451.6554738981,125096.525788305,-3452.11656401146,152000.297826215
"2048.558",74283.5132057047,23440.2960078871,125126.730403522,-3474.47737778226,152041.503789192
"2048.577",74292.9357803077,23428.9450330142,125156.926527601,-3496.8252054778,152082.696766093
"2048.596",74302.3583549106,23417.6025388802,125187.114170941,-3519.16006300262,152123.876772824
"2048.615",74311.7809295136,23406.2685151066,125217.29334392,-3541.48196622891,152165.043825256
"2048.635",74321.2035041165,23394.9429513366,125247.464056896,-3563.79093099642,152206.197939229
"2048.654",74330.6260787194,23383.625837234,125277.626320205,-3586.08697311269,152247.339130552
"2048.673",74340.0486533224,23372.3171624839,125307.780144161,-3608.37010835312,152288.467414998
"2048.692",74349.4712279253,23361.0169167923,125337.925539058,-3630.64035246102,152329.582808312
"2048.712",74358.8938025282,23349.7250898861,125368.06251517,-3652.89772114772,152370.685326204
"2048.731",74368.3163771312,23338.4416715131,125398.191082749,-3675.14223009265,152411.774984355
"2048.750",74377.7389517341,23327.1666514418,125428.311252026,-3697.37389494346,152452.851798412
"2048.769",74387.1615263371,23315.9000194616,125458.423033213,-3719.59273131606,152493.91578399
"2048.788",74396.58410094,23304.6417653823,125488.526436498,-3741.79875479483,152534.966956675
"2048.808",74406.0066755429,23293.3918790346,125518.621472051,-3763.99198093249,152576.005332018
"2048.827",74415.4292501459,23282.1503502696,125548.708150022,-3786.17242525045,152617.030925542
"2048.846",74424.8518247488,23270.9171689589,125578.786480539,-3808.34010323869,152658.043752736
"2048.865",74434.2743993518,23259.6923249946,125608.856473709,-3830.49503035595,152699.043829059
"2048.885",74443.6969739547,23248.4758082891,125638.91813962,-3852.63722202976,152740.031169939
"2048.904",74453.1195485576,23237.2676087753,125668.97148834,-3874.76669365667,152781.005790772
"2048.923",74462.5421231606,23226.0677164062,125699.016529915,-3896.88346060213,152821.967706923
"2048.942",74471.9646977635,23214.8761211551,125729.053274372,-3918.9875382007,152862.916933728
"2048.962",74481.3872723664,23203.6928130153,125759.081731718,-3941.07894175616,152903.853486489
"2048.981",74490.8098469694,23192.5177820003,125789.101911938,-3963.1576865415,152944.77738048
"2049.000",74500.2324215723,23181.3510181438,125819.113825001,-3985.22378779908,152985.688630944
"2049.019",74509.6549961753,23170.1925114993,125849.117480851,-4007.27726074074,153026.587253091
"2049.038",74519.0775707782,23159.0422521402,125879.112889416,-4029.31812054774,153067.473262104
"2049.058",74528.5001453811,23147.9002301599,125909.100060602,-4051.34638237109,153108.346673133
"2049.077",74537.9227199841,23136.7664356715,125939.079004297,-4073.36206133134,153149.207501299
"2049.096",74547.345294587,23125.640858808,125969.049730366,-4095.36517251888,153190.055761693
"2049.115",74556.7678691899,23114.523489722,125999.012248658,-4117.35573099404,153230.891469374
"2049.135",74566.1904437929,23103.4143185857,126028.966569,-4139.33375178697,153271.714639373
"2049.154",74575.6130183958,23092.313335591,126058.912701201,-4161.29924989791,153312.52528669
"2049.173",74585.0355929988,23081.2205309495,126088.850655048,-4183.25224029721,153353.323426295
"2049.192",74594.4581676017,23070.1358948918,126118.780440312,-4205.19273792542,153394.109073129
"2049.212",74603.8807422046,23059.0594176685,126148.702066741,-4227.12075769335,153434.882242103
"2049.231",74613.3033168076,23047.9910895491,126178.615544066,-4249.03631448219,153475.642948097
"2049.250",74622.7258914105,23036.9309008228,126208.520881998,-4270.93942314357,153516.391205965
"2049.269",74632.1484660135,23025.8788417979,126238.418090229,-4292.83009849965,153557.127030527
"2049.288",74641.5710406164,23014.8349028019,126268.307178431,-4314.7083553432,153597.850436576
"2049.308",74650.9936152193,23003.7990741814,126298.188156257,-4336.57420843764,153638.561438876
"2049.327",74660.4161898223,22992.7713463024,126328.061033342,-4358.42767251724,153679.260052162
"2049.346",74669.8387644252,22981.7517095496,126357.925819301,-4380.26876228703,153719.946291137
"2049.365",74679.2613390281,22970.740154327,126387.782523729,-4402.09749242307,153760.620170479
"2049.385",74688.6839136311,22959.7366710573,126417.631156205,-4423.91387757234,153801.281704834
"2049.404",74698.106488234,22948.7412501824,126447.471726286,-4445.71793235297,153841.930908821
"2049.423",74707.529062837,22937.7538821627,126477.304243511,-4467.50967135427,153882.567797028
"2049.442",74716.9516374399,22926.7745574776,126507.128717402,-4489.28910913675,153923.192384017
"2049.462",74726.3742120428,22915.8032666253,126536.94515746,-4511.0562602323,153963.804684318
"2049.481",74735.7967866458,22904.8400001226,126566.753573169,-4532.81113914422,154004.404712436
"2049.500",74745.2193612487,22893.8847485049,126596.553973993,-4554.55376034725,154044.992482845
"2049.519",74754.6419358516,22882.9375023263,126626.346369377,-4576.28413828777,154085.568009991
"2049.538",74764.0645104546,22871.9982521593,126656.13076875,-4598.00228738373,154126.131308293
"2049.558",74773.4870850575,22861.0669885951,126685.90718152,-4619.70822202486,154166.68239214
"2049.577",74782.9096596605,22850.1437022431,126715.675617078,-4641.40195657268,154207.221275894
"2049.596",74792.3322342634,22839.2283837312,126745.436084796,-4663.08350536058,154247.747973887
"2049.615",74801.7548088663,22828.3210237058,126775.188594027,-4684.75288269389,154288.262500427
"2049.635",74811.1773834693,22817.4216128312,126804.933154107,-4706.41010285002,154328.764869789
"2049.654",74820.5999580722,22806.5301417903,126834.669774354,-4728.05518007843,154369.255096223
"2049.673",74830.0225326752,22795.646601284,126864.398464066,-4749.6881286008,154409.733193951
"2049.692",74839.4451072781,22784.7709820313,126894.119232525,-4771.30896261109,154450.199177167
"2049.712",74848.867681881,22773.9032747696,126923.832088993,-4792.91769627556,154490.653060038
"2049.731",74858.290256484,22763.0434702539,126953.537042714,-4814.51434373287,154531.094856701
"2049.750",74867.7128310869,22752.1915592575,126983.234102916,-4836.09891909423,154571.524581268
"2049.769",74877.1354056898,22741.3475325714,127012.923278808,-4857.67143644334,154611.942247823
"2049.788",74886.5579802928,22730.5113810049,127042.604579581,-4879.23190983661,154652.347870422
"2049.808",74895.9805548957,22719.6830953847,127072.278014407,-4900.7803533031,154692.741463095
"2049.827",74905.4031294986,22708.8626665554,127101.943592442,-4922.31678084469,154733.123039842
"2049.846",74914.8257041016,22698.0500853796,127131.601322824,-4943.84120643609,154773.492614639
"2049.865",74924.2482787045,22687.2453427372,127161.251214672,-4965.35364402496,154813.850201434
"2049.885",74933.6708533075,22676.4484295262,127190.893277089,-4986.85410753197,154854.195814147
"2049.904",74943.0934279104,22665.6593366618,127220.527519159,-5008.3426108509,154894.529466672
"2049.923",74952.5160025134,22654.8780550771,127250.15394995,-5029.81916784859,154934.851172875
"2049.942",74961.9385771163,22644.1045757223,127279.77257851,-5051.28379236521,154975.160946598
"2049.962",74971.3611517192,22633.3388895654,127309.383413873,-5072.73649821417,155015.458801653
"2049.981",74980.7837263222,22622.5809875917,127338.986465053,-5094.17729918225,155055.744751827
"2050.000",74990.2063009251,22611.8308608039,127368.581741046,-5115.60620902971,155096.01881088
"2050.019",74999.628875528,22601.0885002219,127398.169250834,-5137.02324149023,155136.280992546
"2050.038",75009.051450131,22590.3538968831,127427.749003379,-5158.42841027118,155176.531310533
"2050.058",75018.4740247339,22579.6270418419,127457.321007626,-5179.82172905357,155216.769778521
"2050.077",75027.8965993368,22568.9079261699,127486.885272504,-5201.20321149204,155256.996410166
"2050.096",75037.3191739398,22558.196540956,127516.441806924,-5222.57287121513,155297.211219095
"2050.115",75046.7417485427,22547.4928773061,127545.990619779,-5243.93072182522,155337.414218911
"2050.135",75056.1643231457,22536.7969263431,127575.531719948,-5265.27677689859,155377.60542319
"2050.154",75065.5868977486,22526.1086792069,127605.06511629,-5286.61104998557,155417.784845483
"2050.173",75075.0094723516,22515.4281270544,127634.590817649,-5307.93355461056,155457.952499314
"2050.192",75084.4320469545,22504.7552610593,127664.10883285,-5329.24430427208,155498.108398181
"2050.212",75093.8546215574,22494.0900724124,127693.619170702,-5350.54331244288,155538.252555558
"2050.231",75103.2771961604,22483.432552321,127723.12184,-5371.83059257001,155578.384984891
"2050.250",75112.6997707633,22472.7826920095,127752.616849517,-5393.10615807484,155618.505699601
"2050.269",75122.1223453662,22462.1404827187,127782.104208014,-5414.37002235319,155658.614713086
"2050.288",75131.5449199692,22451.5059157063,127811.583924232,-5435.62219877534,155698.712038714
"2050.308",75140.9674945721,22440.8789822465,127841.056006898,-5456.86270068616,155738.79768983
"2050.327",75150.390069175,22430.2596736303,127870.52046472,-5478.09154140511,155778.871679755
"2050.346",75159.812643778,22419.647981165,127899.977306391,-5499.30873422638,155818.934021782
"2050.365",75169.2352183809,22409.0438961745,127929.426540587,-5520.5142924189,155858.984729181
"2050.385",75178.6577929839,22398.4474099993,127958.868175968,-5541.70822922639,155899.023815194
"2050.404",75188.0803675868,22387.858513996,127988.302221178,-5562.89055786756,155939.051293041
"2050.423",75197.5029421897,22377.2771995379,128017.728684842,-5584.06129153598,155979.067175915
"2050.442",75206.9255167927,22366.7034580145,128047.147575571,-5605.22044340029,156019.071476986
"2050.462",75216.3480913956,22356.1372808315,128076.55890196,-5626.36802660424,156059.064209395
"2050.481",75225.7706659986,22345.578659411,128105.962672586,-5647.50405426665,156099.045386264
"2050.500",75235.1932406015,22335.0275851911,128135.358896012,-5668.62853948174,156139.015020685
"2050.519",75244.6158152044,22324.4840496263,128164.747580783,-5689.74149531881,156178.973125728
"2050.538",75254.0383898074,22313.948044187,128194.128735428,-5710.84293482268,156218.919714437
"2050.558",75263.4609644103,22303.4195603599,128223.502368461,-5731.93287101347,156258.854799834
"2050.577",75272.8835390132,22292.8985896475,128252.868488379,-5753.01131688687,156298.778394913
"2050.596",75282.3061136162,22282.3851235683,128282.227103664,-5774.0782854141,156338.690512646
"2050.615",75291.7286882191,22271.879153657,128311.578222781,-5795.13378954196,156378.59116598
"2050.635",75301.1512628221,22261.3806714639,128340.92185418,-5816.17784219296,156418.480367837
"2050.654",75310.573837425,22250.8896685554,128370.258006295,-5837.21045626534,156458.358131115
