"Time","Emissions","Lo80","Hi80","Lo95","Hi95"
2074.18586060455,2945.75448173744,2546.21397252428,3345.29499095059,2334.71000293817,3556.7989605367
2074.20509617787,2946.83212966752,2547.04392612795,3346.6203332071,2335.40883508588,3558.25542424916
2074.22433175119,2947.90977759763,2547.87387973163,3347.94567546363,2336.10766723361,3559.71188796165
2074.24356732451,2948.98742552774,2548.70383333532,3349.27101772016,2336.80649938134,3561.16835167414
2074.26280289783,2950.06507345782,2549.53378693898,3350.59635997667,2337.50533152905,3562.6248153866
2074.28203847115,2951.14272138793,2550.36374054267,3351.9217022332,2338.20416367677,3564.08127909909
2074.30127404447,2952.22036931802,2551.19369414633,3353.2470444897,2338.90299582448,3565.53774281155
2074.32050961779,2953.29801724813,2552.02364775002,3354.57238674623,2339.60182797221,3566.99420652405
2074.33974519111,2954.37566517824,2552.8536013537,3355.89772900277,2340.30066011993,3568.45067023654
2074.35898076443,2955.45331310832,2553.68355495737,3357.22307125927,2340.99949226764,3569.907133949
2074.37821633775,2956.53096103843,2554.51350856106,3358.5484135158,2341.69832441537,3571.36359766149
2074.39745191107,2957.60860896851,2555.34346216472,3359.87375577231,2342.39715656308,3572.82006137395
2074.41668748439,2958.68625689862,2556.17341576841,3361.19909802884,2343.09598871081,3574.27652508644
2074.43592305771,2959.76390482871,2557.00336937207,3362.52444028534,2343.79482085852,3575.7329887989
2074.45515863103,2960.84155275882,2557.83332297576,3363.84978254187,2344.49365300624,3577.18945251139
2074.47439420435,2961.91920068893,2558.66327657944,3365.17512479841,2345.19248515397,3578.64591622388
2074.49362977767,2962.99684861901,2559.49323018311,3366.50046705491,2345.89131730168,3580.10237993634
2074.51286535099,2964.07449654912,2560.32318378679,3367.82580931144,2346.59014944941,3581.55884364883
2074.53210092431,2965.1521444792,2561.15313739046,3369.15115156795,2347.28898159711,3583.01530736129
2074.55133649763,2966.22979240931,2561.98309099414,3370.47649382448,2347.98781374484,3584.47177107378
2074.57057207095,2967.3074403394,2562.81304459781,3371.80183608098,2348.68664589255,3585.92823478624
2074.58980764427,2968.38508826951,2563.6429982015,3373.12717833752,2349.38547804028,3587.38469849873
2074.60904321759,2969.46273619961,2564.47295180518,3374.45252059405,2350.084310188,3588.84116221123
2074.62827879091,2970.5403841297,2565.30290540885,3375.77786285055,2350.78314233571,3590.29762592368
2074.64751436423,2971.61803205981,2566.13285901253,3377.10320510708,2351.48197448344,3591.75408963618
2074.66674993755,2972.69567998989,2566.9628126162,3378.42854736359,2352.18080663115,3593.21055334864
2074.68598551087,2973.77332792,2567.79276621988,3379.75388962012,2352.87963877888,3594.66701706113
2074.70522108419,2974.85097585009,2568.62271982355,3381.07923187662,2353.57847092659,3596.12348077359
